Coefficients,Instruments
0.7286176,
6.09093,
140.8728,3
140.84982,3
140.22563,3
138.75034,3
138.38177,3
139.3292,3
141.26097,3
142.67522,3
142.24298,3
140.96141,3
138.74802,3
136.46138,3
134.5422,3
132.4752,3
130.69252,3
129.27391,3
128.02013,3
128.14488,3
128.4307,3
129.608,3
133.29272,3
137.65009,3
140.79785,3
142.29941,3
143.44765,3
144.75722,3
145.24478,3
144.14783,3
143.10545,3
142.21143,3
141.77036,3
141.7256,3
141.07236,3
140.39697,3
140.86719,3
140.62714,3
138.73843,3
137.14679,3
136.4654,3
135.5976,3
134.14352,
133.14763,
133.51031,
132.71808,
131.11624,
130.78088,
132.53387,
136.9574,3
140.39359,3
140.851,3
140.56918,3
141.71776,3
144.44684,3
147.30508,3
149.7988,3
149.18958,3
145.91925,3
143.07542,3
142.29486,3
142.77911,3
142.04297,3
139.76422,3
137.50346,3
136.5397,3
135.81523,3
134.08768,3
130.39613,3
125.03059,3
121.01491,3
118.85927,3
118.06673,3
115.991974,3
112.00809,3
107.17398,3
102.33565,3
98.15686,3
94.910675,3
96.762764,3
103.827774,3
110.61035,3
116.66528,3
122.71837,3
128.12747,3
132.71619,3
135.45703,3
135.94397,3
135.76244,3
134.81378,3
132.99298,3
131.61847,3
130.10675,3
128.69809,3
127.03771,3
127.282135,3
127.37364,3
125.66029,3
123.66164,3
122.70535,3
122.20382,3
120.11928,3
117.31266,3
114.72775,3
112.77034,3
111.224594,3
111.02424,3
111.96156,3
113.12073,3
114.29361,3
118.7403,3
126.45853,3
134.2042,3
139.42279,3
142.97458,3
146.35693,3
149.31464,3
152.0464,3
155.16238,3
158.49951,3
161.32144,3
162.77563,3
162.86292,3
162.08257,3
160.9358,3
160.55473,3
161.32025,3
161.78113,3
161.98244,3
161.93283,3
161.94087,3
161.75183,3
161.8981,3
161.81766,3
161.07877,3
158.15709,3
154.47981,3
151.13812,3
149.7709,3
149.5347,3
148.17932,3
147.45282,3
150.11223,3
153.2719,3
154.07974,3
152.7493,3
150.50952,3
149.30714,3
150.10466,3
151.28877,3
149.9296,
147.02754,
144.76038,
143.43256,
143.27725,
144.24591,
145.3641,
148.12793,3
152.32712,3
155.13574,3
156.42848,3
157.47177,3
158.22069,3
158.34381,3
158.47697,3
159.03125,3
158.64621,3
155.91124,
152.18898,
150.29834,
153.21295,
155.88275,
157.90593,
159.2348,
160.95886,
163.8574,3
166.75012,3
167.27197,3
166.3298,3
165.87727,3
166.44037,3
168.2404,3
169.72446,3
169.67099,3
168.18085,3
166.27026,3
163.76778,3
161.0719,3
158.78775,3
157.35251,3
156.42635,3
155.03607,3
152.97198,3
151.7674,3
151.50781,3
151.47603,3
150.7575,3
149.7111,3
148.37486,3
147.94388,3
148.37494,3
149.61159,3
152.36758,3
155.00201,3
156.05371,3
154.99554,3
153.81738,3
153.41199,3
153.94165,3
154.89209,3
155.349,3
153.87408,3
149.19681,3
144.87471,3
142.99438,3
142.51938,3
141.61182,3
139.14621,3
135.05841,3
130.22601,3
125.888,3
123.140045,3
121.033585,3
117.82884,3
114.866516,3
112.39552,3
108.97365,
107.292656,
108.411766,
109.271866,
108.03371,
106.998795,
107.802765,
116.205986,
129.63113,
146.14432,
159.41328,
167.28955,
170.95355,
171.14455,
169.34628,
167.48006,1
166.03485,1
164.01299,1
161.32779,1
159.24963,1
158.33154,1
159.3896,1
160.23315,1
161.18604,1
163.95569,1
165.94496,1
166.13693,1
165.44034,1
164.31906,1
163.35156,1
162.2626,1
160.53963,1
158.49103,1
156.97844,1
155.02156,1
151.78755,1
148.40048,1
150.90503,1
159.62886,1
169.23148,1
174.95554,1
176.05612,1
174.91095,1
174.73335,1
176.97736,1
178.8964,1
178.05026,1
174.59409,1
171.05182,1
167.41582,1
163.26285,1
158.19524,1
155.20586,1
157.24617,1
160.87564,1
163.04707,1
162.89754,1
161.68855,1
160.8931,1
159.91937,1
160.26779,1
160.56567,
157.46497,
151.7965,
147.08362,
142.93407,
139.13368,
139.31808,
144.8635,
151.19678,1
154.11017,1
154.05666,1
153.77103,1
154.7709,1
156.24617,1
157.23712,1
157.14453,1
156.07611,1
153.80365,1
151.69804,1
151.13925,1
151.19272,1
149.69893,1
146.21579,1
142.34134,1
138.89514,1
136.21808,1
133.78336,1
130.5444,1
126.814514,1
123.49461,1
120.78465,1
117.80737,1
114.49936,1
110.93759,1
108.40756,1
109.05119,1
110.50708,1
121.6841,1
131.80608,1
139.73526,1
146.6257,1
151.13715,1
153.67181,1
154.95522,1
154.93109,1
154.06552,1
153.00543,1
152.20691,1
152.57321,1
152.32103,1
150.5564,1
147.71454,1
144.1916,1
141.11298,1
137.57584,1
132.90082,1
130.12115,1
129.18082,1
128.39972,1
127.04982,1
125.2328,1
123.12453,1
120.55005,1
115.94421,1
109.7148,1
105.01925,1
118.442154,1
140.71939,1
158.0264,1
168.7983,1
176.0028,1
180.65814,1
183.20477,1
183.62204,1
182.79004,1
182.44724,1
180.8811,1
177.6666,1
174.56216,1
173.60388,1
178.26971,1
183.05649,1
186.27084,1
189.01476,1
191.06802,1
191.35008,1
189.13123,1
185.15524,1
181.42691,1
178.04344,1
176.06104,1
176.37411,1
176.92403,1
176.19284,1
174.97351,1
174.41812,1
176.18434,1
179.94003,1
182.62173,1
183.56738,1
182.82079,1
180.99527,1
178.34619,1
175.74895,1
175.81906,1
177.52351,1
178.2406,
177.46765,
177.52289,
179.15924,
182.35959,
184.61938,
183.59886,1
180.03287,1
175.34982,1
171.74994,1
170.29211,1
169.65729,1
169.77571,1
168.68231,1
165.88214,1
164.13333,
163.70795,
162.90741,
162.40335,
163.66327,
165.53842,1
165.49445,1
164.02484,1
162.88116,1
161.69173,1
159.36517,1
156.62512,1
152.85896,1
148.69873,1
146.16684,1
146.77118,1
148.38742,1
148.72856,1
147.8346,1
145.96335,1
144.79839,1
145.28683,1
145.64563,1
144.91891,1
143.4245,1
142.94403,1
143.80734,1
144.29602,1
143.79678,1
143.49995,1
143.10504,1
142.6326,1
141.61832,1
139.59793,1
137.21173,1
138.98569,1
146.08458,1
153.64825,1
158.14648,1
158.90707,1
156.9786,1
153.742,1
151.99335,1
152.06683,1
151.59732,1
148.93488,1
144.77354,1
140.27701,1
136.9,1
135.70712,1
135.1792,1
132.94308,1
129.34814,1
124.76158,
121.2489,
120.14599,
118.68335,
116.33099,
114.24824,
113.20907,
112.9399,
111.55925,
108.87607,
106.756424,
111.54491,
129.53033,
148.09157,1
161.23419,1
170.43979,1
177.97739,1
182.54315,1
182.41895,1
179.35135,1
176.84586,1
176.02963,1
175.93677,1
174.22157,1
171.33736,1
169.40826,1
168.16638,1
165.10025,1
160.0018,1
156.40771,1
156.5274,1
157.54514,1
156.22745,1
153.08113,1
150.29599,1
148.89978,1
147.48837,1
146.72769,1
147.10046,1
150.73605,1
154.65857,1
158.8584,1
163.02924,1
164.5903,1
165.79457,1
166.72543,1
166.67311,1
165.65854,1
163.96143,1
161.28455,1
156.67944,1
152.96082,1
150.32733,1
146.44952,1
141.80708,1
138.9484,1
138.2135,1
139.71466,1
143.41663,1
144.36249,1
143.95938,1
143.95605,1
145.14767,1
145.05847,1
143.73091,
144.2746,
144.92752,
143.40189,
139.00177,
133.7425,
135.30353,
144.65195,1
153.9403,1
160.1394,1
163.85123,1
165.708,1
165.1069,1
163.13202,1
164.44969,1
166.4972,1
166.68039,1
166.10767,1
164.57825,1
162.37994,1
160.1878,1
157.21112,1
153.86087,1
151.38708,1
149.11429,1
144.95251,1
139.76486,1
134.82722,1
130.194,1
126.88306,1
124.523636,1
122.632355,1
121.042145,1
119.29291,1
118.86739,1
117.556816,1
114.74563,1
112.27695,1
110.96434,1
109.32677,1
109.959335,1
120.16685,1
129.88373,1
139.21204,1
145.60648,1
147.49313,1
147.67285,1
147.79248,1
147.65985,1
148.07098,1
147.9739,1
146.8815,1
144.96829,1
141.80133,1
138.77951,1
136.01172,1
134.3508,1
132.46231,1
129.58838,1
125.745834,1
122.26384,1
119.78511,1
117.465164,1
114.64654,1
113.1494,1
112.966675,1
112.396545,1
110.137634,1
106.49191,1
107.5438,1
118.59241,1
132.56166,1
145.89244,1
158.27473,1
167.19693,1
171.5929,1
173.38858,1
173.52206,1
171.1962,1
168.37329,1
167.27287,1
167.8239,1
167.21237,1
166.0579,1
163.32996,1
158.82364,1
157.67279,1
158.89066,1
159.9883,1
160.97717,1
163.43079,1
165.46681,1
164.47635,1
160.5972,1
155.14125,1
149.7312,1
145.89224,1
144.13391,1
143.88818,1
145.46564,1
148.66939,1
151.724,1
154.02676,1
155.92288,1
156.97485,1
156.97583,1
156.65625,1
155.69635,1
153.12169,1
149.70958,1
147.36102,1
145.90923,
143.01956,
138.32455,
135.32123,
137.16275,1
142.32306,1
148.05766,1
152.2447,1
155.1206,1
156.70778,1
156.67375,1
153.90773,1
148.37805,1
141.49365,
135.98953,
133.96219,
132.58801,
129.96387,
128.25067,
128.76337,
131.5422,
136.59271,1
141.66032,1
143.80292,1
143.77225,1
142.83177,1
141.08781,1
137.91736,1
134.73727,1
133.53374,1
133.56583,1
134.27493,1
134.86087,1
134.1291,1
132.87024,1
132.55519,1
133.139,1
133.89224,1
133.60126,1
131.40158,1
128.22932,1
126.05424,1
125.221954,1
125.230934,1
124.49849,1
123.15663,1
122.18038,1
121.8572,1
121.82713,1
121.42221,1
124.76386,1
130.1094,1
134.61694,1
138.30458,1
141.19092,1
144.23584,1
146.78696,1
147.99773,1
147.551,1
145.19345,1
141.53261,1
138.07928,1
135.16751,1
132.51562,1
131.80663,1
131.1842,1
129.81642,1
128.00348,1
127.71626,1
127.9967,1
126.650345,1
123.4992,1
118.98601,
115.198135,
113.500084,
112.684235,
111.67641,
111.71855,
111.944336,
110.8398,
108.33576,
109.20097,
114.94852,
121.25466,
126.79109,
137.97762,
151.60422,
160.66252,
163.94278,3;1
163.79132,3;1
163.388,3;1
164.46356,3;1
165.53549,3;1
165.14081,3;1
162.69833,3;1
159.51436,3;1
157.40253,3;1
156.3461,3;1
154.65486,3;1
153.65022,3;1
153.8187,3;1
153.9404,3;1
153.3301,3;1
151.87909,3;1
149.33374,3;1
147.31705,3;1
145.65445,3;1
144.28458,3;1
142.23001,3;1
140.62852,3;1
139.90857,3;1
139.27509,3;1
139.0306,3;1
138.7911,3;1
136.76292,3;1
133.97163,3;1
131.86638,3;1
132.09836,3;1
132.66034,3;1
131.72519,3;1
131.37265,3;1
132.46857,3;1
132.91455,3;1
132.81792,3;1
133.86473,3;1
135.76923,3;1
137.71638,3;1
137.25139,3;1
133.858,3;1
130.62793,3;1
129.38808,3;1
131.11829,3;1
133.20676,3;1
132.13661,3;1
128.2527,3;1
123.83377,3;1
120.45621,3;1
118.58177,3;1
120.47775,3;1
124.83281,3;1
126.62807,3;1
125.54603,3;1
123.26604,3;1
120.262764,3;1
117.92106,3;1
117.57219,3;1
117.16578,3;1
116.1108,3;1
114.772675,3;1
114.25788,3;1
113.59723,3;1
111.98256,3;1
111.155685,3;1
113.12222,3;1
116.44139,3;1
118.0968,3;1
118.017456,3;1
117.20888,3;1
116.53848,3;1
116.35132,3;1
116.98004,3;1
117.29943,3;1
115.8533,3;1
113.70618,3;1
116.234024,3;1
122.782036,3;1
126.72854,3;1
126.34129,3;1
121.15109,3;1
113.861664,3;1
111.91716,3;1
113.212814,3;1
113.59752,3;1
113.66614,3;1
113.00252,3;1
110.93407,3;1
109.43865,3;1
110.401566,3;1
112.014694,3;1
112.5522,3;1
111.621605,3;1
110.19223,3;1
107.72472,3;1
104.09636,3;1
101.11853,3;1
99.238525,3;1
97.96355,3;1
97.43498,3;1
96.83062,3;1
96.77341,3;1
98.247,3;1
100.662704,3;1
101.48775,3;1
102.038956,3;1
103.04941,3;1
103.06624,3;1
101.939255,3;1
100.598465,3;1
100.12823,3;1
100.47752,3;1
100.04731,3;1
98.18437,3;1
95.47084,3;1
93.32504,3;1
92.64195,3;1
92.07028,3;1
91.158646,3;1
92.05206,3;1
95.04381,3;1
97.549675,3;1
99.79389,3;1
101.896355,3;1
102.619606,3;1
101.319855,3;1
100.788086,3;1
102.90631,3;1
108.01663,3;1
116.97243,3;1
127.57674,3;1
137.13013,3;1
144.01065,3;1
147.88689,3;1
150.33325,3;1
151.44241,3;1
150.67809,3;1
148.41298,3;1
146.66556,3;1
144.98251,3;1
143.35757,3;1
142.58307,3;1
142.31976,3;1
142.10635,3;1
143.18353,3;1
144.9891,3;1
145.38867,3;1
143.55698,3;1
140.52852,3;1
138.23027,3;1
137.79378,3;1
139.21658,3;1
140.56265,3;1
140.19006,3;1
137.92192,3;1
136.25558,3;1
136.29146,3;1
138.17256,3;1
141.22845,3;1
142.50833,3;1
141.02121,3;1
140.85648,3;1
142.75351,3;1
145.47289,3;1
147.78549,3;1
149.1943,3;1
149.08456,3;1
148.51555,3;1
148.89944,3;1
149.25461,3;1
148.40521,3;1
146.23694,3;1
143.24452,3;1
140.96994,3;1
141.5231,3;1
143.61742,3;1
145.22598,3;1
145.6218,3;1
144.77199,1
143.39948,1
142.68774,1
142.89627,1
142.71089,1
140.31082,3;1
135.23041,3;1
131.0508,3;1
129.3389,3;1
128.96085,3;1
127.673546,3;1
125.6695,3;1
126.45594,3;1
130.80914,3;1
136.93396,3;1
142.58266,3;1
147.41672,3;1
151.21777,3;1
151.75348,3;1
149.65186,3;1
148.06982,3;1
146.82095,3;1
145.31616,3;1
143.64224,3;1
141.57823,3;1
139.66125,3;1
138.24039,3;1
136.62062,3;1
135.30869,3;1
134.16473,3;1
132.77362,3;1
130.98904,3;1
127.708206,3;1
123.55376,3;1
120.6461,3;1
118.48465,3;1
116.90692,3;1
115.572716,3;1
113.52081,3;1
113.045746,3;1
113.674866,3;1
114.03624,3;1
116.83476,3;1
122.9014,3;1
131.50829,3;1
137.43887,3;1
141.23944,3;1
144.6368,3;1
148.07025,3;1
150.20732,3;1
150.0867,3;1
148.66751,3;1
146.44916,3;1
144.43343,3;1
143.4932,3;1
143.22998,3;1
142.84442,3;1
141.92856,3;1
140.15335,3;1
138.66753,3;1
138.98132,3;1
138.68854,3;1
136.83516,3;1
133.50066,3;1
129.99237,3;1
128.41449,3;1
127.84291,3;1
128.07924,3;1
128.76202,3;1
129.00908,3;1
126.405754,3;1
122.09021,3;1
122.62735,3;1
127.71662,3;1
132.01543,3;1
133.60115,3;1
132.99683,3;1
133.85077,3;1
136.33203,3;1
138.49811,3;1
139.81105,3;1
141.67827,3;1
145.27475,3;1
149.0845,3;1
150.1806,3;1
149.3185,3;1
149.14096,3;1
149.56921,3;1
149.99567,3;1
150.15974,3;1
150.24466,3;1
148.53983,3;1
144.97473,3;1
142.23834,3;1
141.11087,3;1
141.40726,3;1
142.46246,3;1
143.40775,3;1
142.54123,3;1
139.70749,3;1
136.02066,3;1
133.35529,3;1
131.60226,3;1
130.41968,3;1
129.86487,3;1
130.01044,3;1
130.45811,3;1
131.38156,3;1
134.1008,3;1
137.57004,3;1
139.23468,3;1
138.46489,3;1
137.16806,3;1
136.47781,3;1
136.48352,3;1
137.24832,3;1
137.09595,3;1
135.94897,3;1
135.10939,3;1
136.10132,3;1
137.31866,3;1
137.6224,3;1
137.42786,3;1
136.85352,3;1
136.67706,1
136.62625,1
136.89899,1
137.84769,1
139.46024,1
139.01263,1
135.31538,1
133.41373,3;1
133.6589,3;1
131.76347,3;1
128.08032,3;1
126.329315,3;1
128.19962,3;1
131.7367,3;1
135.1177,3;1
138.79672,3;1
142.84265,3;1
146.0612,3;1
148.13504,3;1
149.38351,3;1
148.19308,3;1
144.04422,3;1
139.75151,3;1
136.9219,3;1
134.92722,3;1
133.49083,3;1
133.83264,3;1
135.1853,3;1
135.19972,3;1
133.50735,3;1
130.63617,3;1
129.21,3;1
129.95071,3;1
131.43564,3;1
132.66165,3;1
133.13889,3;1
133.06598,3;1
131.77301,3;1
130.86932,3;1
131.32297,3;1
130.9805,3;1
128.6354,3;1
126.11486,3;1
128.4636,3;1
132.92958,3;1
138.97368,3;1
145.12454,3;1
149.35825,3;1
151.89774,3;1
153.24997,3;1
153.5804,3;1
153.92305,3;1
153.89227,3;1
152.00452,3;1
148.27226,3;1
145.76276,3;1
143.59653,3;1
140.92114,3;1
136.76843,3;1
131.81091,3;1
128.66058,3;1
128.04657,3;1
128.40594,3;1
128.44742,3;1
126.20085,3;1
121.85255,3;1
118.27641,3;1
116.867935,3;1
116.4337,3;1
115.37541,3;1
114.732315,3;1
115.13237,3;1
119.898056,3;1
128.10587,3;1
142.10294,3;1
155.70958,3;1
163.81523,3;1
167.07181,3;1
167.85211,3;1
168.91623,3;1
170.25946,3;1
171.21286,3;1
171.28793,3;1
170.61264,3;1
169.80875,3;1
168.01566,3;1
164.93793,3;1
161.98737,3;1
161.48953,1
162.54007,1
163.53082,1
163.69762,1
164.31569,1
167.05768,1
170.26212,1
172.35794,1
173.9146,1
174.31725,1
172.28506,1
169.91112,1
170.05902,1
170.14511,1
169.90569,1
168.43399,3;1
167.18512,3;1
166.79422,3;1
167.52151,3;1
168.58907,3;1
169.02881,3;1
169.00793,3;1
168.0342,3;1
167.99623,3;1
168.62096,3;1
167.37259,3;1
165.07693,3;1
162.62344,3;1
160.06259,3;1
157.60486,3;1
156.8345,3;1
157.9925,3;1
158.80823,3;1
159.43845,3;1
157.63757,1
153.8122,1
150.1842,1
146.99646,1
145.25865,1
144.36176,1
142.72542,1
140.37595,1
139.15292,1
140.25124,1
142.83498,1
144.64041,1
145.71043,1
147.19505,1
150.78021,1
154.73172,1
157.73462,3;1
158.44293,3;1
158.47937,3;1
158.78241,3;1
157.25043,3;1
155.15091,3;1
154.59512,3;1
153.82838,3;1
150.78036,3;1
146.41724,3;1
143.04323,3;1
140.90527,3;1
138.47333,3;1
135.18175,3;1
131.6338,3;1
129.43497,3;1
128.03922,3;1
124.76076,1
120.095726,1
115.16249,1
110.78609,1
107.47037,1
105.50871,1
105.786865,1
107.71504,1
109.76996,1
112.39343,1
117.624176,1
124.667496,1
133.69958,1
143.55731,1
151.3476,1
157.51271,3;1
162.30786,3;1
165.30864,3;1
165.78296,3;1
163.6403,3;1
160.55447,3;1
158.06671,3;1
155.93362,3;1
153.4244,3;1
150.03079,3;1
147.6188,3;1
144.60101,3;1
141.18549,3;1
137.86908,3;1
135.33682,3;1
133.7135,3;1
131.95877,1
128.62048,1
123.52659,1
118.75807,1
117.11221,1
116.5823,1
114.820816,1
111.04878,1
107.88347,1
112.36298,1
123.55472,1
137.7152,3;1
148.87274,3;1
157.58795,3;1
163.52922,3;1
166.66821,3;1
167.82687,3;1
167.72348,3;1
167.11511,3;1
166.19296,3;1
164.89886,3;1
163.96767,3;1
162.367,3;1
159.6322,3;1
157.10864,1
154.10745,1
153.33276,1
155.28519,1
156.00745,1
157.6358,1
159.71866,1
161.36513,1
162.09961,1
161.44238,1
160.21777,1
158.96518,1
159.8054,1
163.27795,1
164.56175,1
164.62927,1
163.38002,3;1
161.28069,3;1
160.04222,3;1
160.75717,3;1
163.57368,3;1
166.33446,3;1
167.39267,3;1
167.49042,3;1
167.47443,3;1
168.4564,3;1
167.95157,3;1
164.44867,3;1
158.7675,3;1
155.70135,3;1
156.2056,3;1
157.87823,3;1
159.13084,3;1
160.19405,3;1
160.98575,1
161.017,1
160.76044,1
159.47409,1
156.86694,1
153.8532,1
150.76108,1
146.00159,1
139.84116,1
133.7342,1
128.49153,1
125.48368,1
130.58736,1
139.092,1
146.81512,1
153.60341,3;1
158.61197,3;1
161.86368,3;1
162.77557,3;1
160.92793,3;1
157.65762,3;1
154.75964,3;1
153.01007,3;1
151.57796,3;1
149.40506,3;1
145.8818,3;1
140.79245,3;1
135.94708,3;1
132.86053,3;1
131.77884,3;1
132.89447,3;1
134.19485,3;1
133.80391,1
131.6626,1
128.05661,1
124.507484,1
121.4857,1
118.23129,1
114.89607,1
111.90321,1
108.95089,1
106.56992,1
107.24028,1
112.517044,1
117.88855,1
123.183685,1
130.27335,3;1
138.53787,3;1
144.7905,3;1
147.12717,3;1
146.48898,3;1
144.90332,3;1
143.5934,3;1
142.18466,3;1
139.94138,3;1
137.78333,3;1
135.61993,3;1
133.63455,3;1
132.02179,3;1
128.8158,3;1
124.23862,3;1
121.25714,3;1
121.44876,3;1
122.477234,3;1
120.54637,3;1
117.63591,1
115.07466,1
113.59268,1
112.749985,1
111.484245,1
110.919235,1
114.4662,1
121.91919,1
129.8994,1
140.57806,1
150.19565,3;1
157.16678,3;1
161.08035,3;1
161.83829,3;1
161.81914,3;1
161.92123,3;1
161.41586,3;1
161.48364,3;1
162.46272,3;1
163.34082,3;1
163.91231,3;1
163.51393,3;1
161.96436,3;1
160.21591,3;1
159.54507,3;1
160.7098,3;1
162.96683,3;1
165.44586,3;1
167.62051,3;1
168.71764,3;1
169.58081,3;1
171.30295,3;1
173.16772,3;1
173.7659,3;1
173.03749,3;1
174.00223,3;1
175.10359,3;1
175.60876,3;1
175.57578,3;1
174.17311,3;1
172.85051,3;1
173.02625,3;1
173.94699,3;1
174.6713,3;1
175.68011,3;1
176.84889,3;1
177.94135,3;1
179.98363,3;1
183.95496,3;1
186.45438,3;1
186.00641,3;1
185.13869,3;1
186.45004,3;1
187.514,3;1
186.23209,3;1
183.00972,3;1
179.42313,3;1
177.58582,3;1
177.29123,3;1
177.81326,3;1
178.99397,
181.1811,
182.35402,
181.01762,
178.01135,
176.11847,
178.28194,3;1
181.63574,3;1
183.1306,3;1
180.66205,3;1
174.18585,3;1
168.52577,3;1
166.40904,3;1
166.28113,3;1
167.71338,3;1
168.73705,3;1
170.10034,3;1
171.94246,3;1
174.00853,3;1
175.71877,3;1
175.2875,3;1
173.12305,3;1
171.36353,3;1
169.49107,3;1
167.61269,3;1
165.44681,3
162.81592,3
159.54205,3
156.7446,3
155.12762,3
153.97293,3
153.06473,3
150.4859,3
147.14099,3
144.0329,3
140.51335,3
137.57404,3
135.25912,3
133.47876,3
136.63293,3;1
143.38713,3;1
151.45529,3;1
156.31995,3;1
158.82907,3;1
161.11322,3;1
163.70338,3;1
165.98628,3;1
167.56436,3;1
169.69908,3;1
173.39247,3;1
176.67589,3;1
177.9648,3;1
176.44443,3;1
173.99371,3;1
172.90854,3;1
171.62747,3
169.04572,3
167.25583,3
167.94296,3
169.95506,3
170.37433,3
168.71597,3
166.00995,3
163.27466,3
161.00858,3
158.59958,3
156.46918,3
154.48282,3
151.83269,3
148.98544,3
147.60657,3
151.65915,3;1
157.3766,3;1
159.20316,3;1
158.55817,3;1
156.56148,3;1
155.59344,3;1
158.965,3;1
166.55005,3;1
175.13736,3;1
182.63397,3;1
188.41914,3;1
190.60394,3;1
188.77957,3;1
185.45448,3;1
182.71494,3;1
182.04912,3;1
181.46017,3;1
179.18008,3;1
175.38141,3;1
172.22331,3;1
170.1741,3
168.3151,3
166.47919,3
165.99673,3
166.37137,3
164.52264,3
160.47629,3
157.30946,3
155.61848,3
154.79327,3
155.85608,3
159.94699,3
163.92184,3
165.60248,3
165.68845,3
166.00833,3;1
168.59576,3;1
173.27428,3;1
178.15045,3;1
181.95972,3;1
184.99265,3;1
186.67242,3;1
186.1559,3;1
185.03241,3;1
184.61075,3;1
185.22517,3;1
184.75146,3;1
182.14728,3;1
179.4931,3;1
178.98386,3;1
179.07365,3;1
177.59619,3
174.41783,3
171.31546,3
168.88582,3
167.13705,3
165.85849,3
165.26508,3
164.59793,3
163.54599,3
161.01404,3
157.66833,3
154.2432,3
152.44101,3
153.43805,3
154.51224,3;1
156.00339,3;1
157.58055,3;1
159.97632,3;1
164.16553,3;1
171.4367,3;1
179.69437,3;1
185.38113,3;1
186.68407,3;1
186.53493,3;1
185.57826,3;1
182.65237,3;1
178.8228,3;1
177.00807,3;1
176.91698,3;1
176.71097,3
175.64777,3
172.8634,3
169.0415,3
165.17407,3
162.10757,3
159.68271,3
158.40643,3
158.25977,3
156.06297,3
150.97083,3
146.51666,3
143.84259,3
141.78644,3
140.19641,3
138.53539,3
142.1308,3;1
150.04889,3;1
155.01213,3;1
159.29779,3;1
162.29065,3;1
164.72202,3;1
165.71558,3;1
164.68964,3;1
164.14291,3;1
163.86671,3;1
164.23456,3;1
166.03784,3;1
167.97803,3;1
167.70505,3;1
166.8883,3;1
167.5841,3;1
168.92259,3;1
171.20569,3;1
173.54045,3;1
175.1113,3;1
176.33289,3;1
177.00903,3;1
175.99872,3;1
173.0476,3;1
170.40402,3;1
168.52338,3;1
166.63406,3;1
165.10168,3;1
165.42358,3;1
166.9722,3;1
168.71123,3;1
170.0828,3;1
172.2237,3;1
174.14352,3;1
173.50339,3;1
170.78644,3;1
166.99503,3;1
163.35675,3;1
159.15714,3;1
154.29005,3;1
151.0707,3;1
151.29788,3;1
154.15103,3;1
156.0524,3;1
151.18506,3;1
144.95786,3;1
139.71245,3;1
135.58081,3;1
133.61859,3;1
134.74127,3;1
137.34357,3;1
141.81828,3;1
146.47849,3;1
150.74104,3;1
155.2991,3;1
161.18018,3;1
166.29239,
168.6871,
167.83636,
162.27335,
154.9465,
149.38397,
145.89728,
145.76889,
150.28606,3;1
156.203,3;1
159.00851,3;1
159.47943,3;1
162.2579,3;1
167.30518,3;1
172.4502,3;1
174.58765,3;1
170.83823,3;1
161.0128,
148.99335,
137.88132,
131.23334,
133.56706,
142.18747,
150.41037,3;1
157.0255,3;1
161.69081,3;1
165.55771,3;1
167.92163,3;1
167.44504,3;1
166.46777,3;1
166.84628,3;1
167.38876,3;1
161.30544,3;1
150.31592,
142.56006,
139.5364,
140.47623,
143.5622,
146.12799,
147.63446,
148.53662,3;1
149.73517,3;1
153.5581,3;1
159.30066,3;1
164.72122,3;1
166.30812,3;1
165.54118,3;1
164.76599,3;1
163.47765,3;1
162.13405,3;1
161.44553,3;1
160.6927,3;1
159.5343,3;1
156.56927,3;1
153.67696,3;1
153.70178,
155.3309,
155.63474,
154.22733,
151.1814,
146.2428,
140.03545,
134.49011,
131.03726,
124.1414,
115.72954,
112.732346,
114.71983,
120.57845,
126.78912,3;1
131.20053,3;1
133.53839,3;1
135.90005,3;1
140.59927,3;1
147.68967,3;1
155.80641,3;1
161.0275,3;1
162.2264,3;1
162.13522,3;1
160.97496,3;1
158.88171,3;1
156.50479,3;1
153.8146,3;1
150.7633,
149.89197,
149.66045,
149.15735,
147.03336,
143.62105,
142.0235,
142.43149,
142.65033,
141.75644,
140.073,
137.41797,
139.10481,
145.53032,3;1
148.7528,3;1
147.32385,3;1
143.29927,3;1
139.74284,3;1
139.74731,3;1
141.06787,3;1
142.1457,3;1
142.27042,3;1
142.9722,3;1
145.29042,3;1
146.83517,3;1
146.23067,3;1
144.95216,3;1
144.95209,3;1
